id_bioguide,term_number,term_id,term_type,term_start,term_end,state,district,class,party,how,url,address,phone,fax,contact_form,office,state_rank,rss_url,caucus
E000258,0,E000258-0,rep,1977-01-04,1979-01-03,DE,0,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000258,1,E000258-1,rep,1979-01-15,1981-01-03,DE,0,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000258,2,E000258-2,rep,1981-01-05,1983-01-03,DE,0,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000259,0,E000259-0,rep,1981-01-05,1983-01-03,IA,3,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000259,1,E000259-1,rep,1983-01-03,1985-01-03,IA,3,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000259,2,E000259-2,rep,1985-01-03,1987-01-03,IA,3,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000260,0,E000260-0,rep,1895-12-02,1897-03-03,KY,5,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000260,1,E000260-1,rep,1897-03-15,1899-03-03,KY,5,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000261,0,E000261-0,rep,1927-12-05,1929-03-03,CA,9,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000261,1,E000261-1,rep,1929-04-15,1931-03-03,CA,9,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000261,2,E000261-2,rep,1931-12-07,1933-03-03,CA,9,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000261,3,E000261-3,rep,1933-03-09,1935-01-03,CA,11,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000262,0,E000262-0,sen,1885-12-07,1891-03-03,NY,NULL,3,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000264,0,E000264-0,rep,1825-12-05,1827-03-03,MA,4,NULL,Adams,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000264,1,E000264-1,rep,1827-12-03,1829-03-03,MA,4,NULL,Adams,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000264,2,E000264-2,rep,1829-12-07,1831-03-03,MA,4,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000264,3,E000264-3,rep,1831-12-05,1833-03-03,MA,4,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000264,4,E000264-4,rep,1833-12-02,1835-03-03,MA,4,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000264,5,E000264-5,sen,1853-12-05,1855-03-03,MA,NULL,2,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000265,0,E000265-0,rep,1829-12-07,1831-03-03,VT,3,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000265,1,E000265-1,rep,1831-12-05,1833-03-03,VT,3,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000265,2,E000265-2,rep,1833-12-02,1835-03-03,VT,3,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000265,3,E000265-3,rep,1835-12-07,1837-03-03,VT,3,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000265,4,E000265-4,rep,1837-09-04,1839-03-03,VT,3,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000265,5,E000265-5,rep,1839-12-02,1841-03-03,VT,3,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000265,6,E000265-6,rep,1841-05-31,1843-03-03,VT,3,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000266,0,E000266-0,rep,1957-01-03,1959-01-03,TN,8,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000266,1,E000266-1,rep,1959-01-07,1961-01-03,TN,8,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000266,2,E000266-2,rep,1961-01-03,1963-01-03,TN,8,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000266,3,E000266-3,rep,1963-01-09,1965-01-03,TN,8,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000266,4,E000266-4,rep,1965-01-04,1967-01-03,TN,8,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000266,5,E000266-5,rep,1967-01-10,1969-01-03,TN,8,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000266,6,E000266-6,rep,1969-01-03,1971-01-03,TN,8,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000267,0,E000267-0,rep,1891-12-07,1893-03-03,GA,7,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000268,0,E000268-0,rep,1993-01-05,1995-01-03,AL,2,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000268,1,E000268-1,rep,1995-01-04,1997-01-03,AL,2,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000268,2,E000268-2,rep,1997-01-07,1999-01-03,AL,2,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000268,3,E000268-3,rep,1999-01-06,2001-01-03,AL,2,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000268,4,E000268-4,rep,2001-01-03,2003-01-03,AL,2,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000268,5,E000268-5,rep,2003-01-07,2005-01-03,AL,2,NULL,Republican,"Not Given",http://www.house.gov/everett,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000268,6,E000268-6,rep,2005-01-04,2007-01-03,AL,2,NULL,Republican,"Not Given",http://www.house.gov/everett,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000268,7,E000268-7,rep,2007-01-04,2009-01-03,AL,2,NULL,Republican,"Not Given",http://www.everett.house.gov,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000269,0,E000269-0,rep,1893-08-07,1895-03-03,MA,7,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000270,0,E000270-0,rep,1883-12-03,1885-03-03,PA,6,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000270,1,E000270-1,rep,1885-12-07,1887-03-03,PA,6,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000271,0,E000271-0,rep,1853-12-05,1855-03-03,PA,6,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000272,0,E000272-0,rep,1877-10-15,1879-03-03,SC,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000272,1,E000272-1,rep,1879-03-18,1881-03-03,SC,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000272,2,E000272-2,rep,1881-12-05,1883-03-03,SC,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000272,3,E000272-3,rep,1883-12-03,1885-03-03,SC,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000273,0,E000273-0,rep,1947-01-03,1949-01-03,TN,5,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000273,1,E000273-1,rep,1949-01-03,1951-01-03,TN,5,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000273,2,E000273-2,rep,1951-01-03,1953-01-03,TN,5,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000273,3,E000273-3,rep,1953-01-03,1955-01-03,TN,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000273,4,E000273-4,rep,1955-01-05,1957-01-03,TN,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000273,5,E000273-5,rep,1957-01-03,1959-01-03,TN,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000273,6,E000273-6,rep,1959-01-07,1961-01-03,TN,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000273,7,E000273-7,rep,1961-01-03,1963-01-03,TN,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000273,8,E000273-8,rep,1963-01-09,1965-01-03,TN,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000273,9,E000273-9,rep,1965-01-04,1967-01-03,TN,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000273,10,E000273-10,rep,1967-01-10,1969-01-03,TN,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000273,11,E000273-11,rep,1969-01-03,1971-01-03,TN,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000273,12,E000273-12,rep,1971-01-21,1973-01-03,TN,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000273,13,E000273-13,rep,1973-01-03,1975-01-03,TN,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000273,14,E000273-14,rep,1975-01-14,1977-01-03,TN,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000274,0,E000274-0,rep,1889-12-02,1891-03-03,NC,9,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000275,0,E000275-0,rep,1849-12-03,1851-03-03,TN,8,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000276,0,E000276-0,rep,1845-12-01,1847-03-03,TN,8,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000277,0,E000277-0,rep,1833-12-02,1835-03-03,IN,2,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000277,1,E000277-1,rep,1837-09-04,1839-03-03,IN,2,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000278,0,E000278-0,rep,1845-12-01,1847-03-03,PA,20,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000279,0,E000279-0,rep,1851-12-01,1853-03-03,KY,3,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000279,1,E000279-1,rep,1853-12-05,1855-03-03,KY,3,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000280,0,E000280-0,rep,1877-10-15,1879-03-03,OH,12,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000280,1,E000280-1,rep,1879-03-18,1881-03-03,OH,10,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000281,0,E000281-0,sen,1831-12-05,1837-03-03,OH,NULL,3,Anti-Jacksonian,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000281,1,E000281-1,sen,1850-01-01,1851-03-03,OH,NULL,1,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000282,0,E000282-0,rep,1991-01-03,1993-01-03,IL,15,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000282,1,E000282-1,rep,1993-01-05,1995-01-03,IL,15,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000282,2,E000282-2,rep,1995-01-04,1997-01-03,IL,15,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000282,3,E000282-3,rep,1997-01-07,1999-01-03,IL,15,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000282,4,E000282-4,rep,1999-01-06,2001-01-03,IL,15,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000283,0,E000283-0,sen,1835-12-07,1837-03-03,IL,NULL,3,Jackson,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000284,0,E000284-0,sen,1979-01-15,1985-01-03,NE,NULL,2,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000284,1,E000284-1,sen,1985-01-03,1991-01-03,NE,NULL,2,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000284,2,E000284-2,sen,1991-01-03,1997-01-03,NE,NULL,2,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000285,0,E000285-0,sen,1997-01-07,2003-01-03,WY,NULL,2,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000285,1,E000285-1,sen,2003-01-07,2009-01-03,WY,NULL,2,Republican,"Not Given",http://enzi.senate.gov,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000285,2,E000285-2,sen,2009-01-06,2015-01-03,WY,NULL,2,Republican,"Not Given",http://www.enzi.senate.gov,"379A Russell Senate Office Building Washington DC 20510",202-224-3424,202-228-0359,http://www.enzi.senate.gov/public/index.cfm/contact?p=e-mail-senator-enzi,"379a Russell Senate Office Building",senior,http://www.enzi.senate.gov/public/index.cfm/rss/feed,"Not Given"
E000285,3,E000285-3,sen,2015-01-06,2021-01-03,WY,NULL,2,Republican,"Not Given",https://www.enzi.senate.gov,"379A Russell Senate Office Building Washington DC 20510",202-224-3424,202-228-0359,http://www.enzi.senate.gov/public/index.cfm/contact?p=e-mail-senator-enzi,"379a Russell Senate Office Building",senior,http://www.enzi.senate.gov/public/index.cfm/rss/feed,"Not Given"
E000286,0,E000286-0,sen,1999-01-06,2005-01-03,NC,NULL,3,Democrat,"Not Given",http://edwards.senate.gov/,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000287,0,E000287-0,rep,2003-01-07,2005-01-03,IL,5,NULL,Democrat,"Not Given",http://www.house.gov/emanuel,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
E000287,1,E000287-1,rep,2005-01-04,2007-01-03,IL,5,NULL,Democrat,"Not Given",http://www.house.gov/emanuel,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
